x1,x2,y
5.25,1.15,-2.1052
5.25,1.25,-1.625
5.25,1.35,-1.1287
5.25,1.45,-0.621
5.25,1.55,-0.1072
5.25,1.65,0.4078
5.25,1.75,0.9186
5.25,1.85,1.4203
5.25,1.95,1.9078
5.25,2.05,2.3762
5.25,2.15,2.8209
5.25,2.25,3.2374
5.25,2.35,3.6215
5.25,2.45,3.9695
5.25,2.55,4.2778
5.25,2.65,4.5433
5.25,2.75,4.7635
5.25,2.85,4.9361
5.25,2.95,5.0593
5.25,3.05,5.132
5.25,3.15,5.1534
5.25,3.25,5.1234
5.25,3.35,5.0421
5.25,3.45,4.9105
5.25,3.55,4.7297
5.25,3.65,4.5018
5.25,3.75,4.2288
5.25,3.85,3.9136
5.25,3.95,3.5593
5.25,4.05,3.1695
5.25,4.15,2.7479
5.25,4.25,2.299
5.25,4.35,1.827
5.25,4.45,1.3368
5.25,4.55,0.8332
5.25,4.65,0.3213
5.25,4.75,-0.1938
5.25,4.85,-0.707
5.25,4.95,-1.2131
5.25,5.05,-1.707
5.25,5.15,-2.184
5.25,5.25,-2.6391
5.25,5.35,-3.0678
5.25,5.45,-3.4659
5.25,5.55,-3.8294
5.25,5.65,-4.1546
5.25,5.75,-4.4382
5.25,5.85,-4.6776
5.25,5.95,-4.8702
5.35,0.05,-4.8151
5.35,0.15,-4.767
5.35,0.25,-4.6712
5.35,0.35,-4.5288
5.35,0.45,-4.3412
5.35,0.55,-4.1101
5.35,0.65,-3.838
5.35,0.75,-3.5276
5.35,0.85,-3.1819
5.35,0.95,-2.8044
5.35,1.05,-2.3989
5.35,1.15,-1.9694
5.35,1.25,-1.5202
5.35,1.35,-1.0559
5.35,1.45,-0.581
5.35,1.55,-0.1003
5.35,1.65,0.3815
5.35,1.75,0.8593
5.35,1.85,1.3287
5.35,1.95,1.7847
5.35,2.05,2.2229
5.35,2.15,2.6389
5.35,2.25,3.0285
5.35,2.35,3.3879
5.35,2.45,3.7134
5.35,2.55,4.0018
5.35,2.65,4.2502
5.35,2.75,4.4562
5.35,2.85,4.6176
5.35,2.95,4.7329
5.35,3.05,4.8009
5.35,3.15,4.821
5.35,3.25,4.7928
5.35,3.35,4.7168
5.35,3.45,4.5937
5.35,3.55,4.4246
5.35,3.65,4.2113
5.35,3.75,3.956
5.35,3.85,3.6612
5.35,3.95,3.3297
5.35,4.05,2.965
5.35,4.15,2.5707
5.35,4.25,2.1506
5.35,4.35,1.7091
5.35,4.45,1.2505
5.35,4.55,0.7795
5.35,4.65,0.3006
5.35,4.75,-0.1813
5.35,4.85,-0.6613
5.35,4.95,-1.1348
5.35,5.05,-1.5969
5.35,5.15,-2.0431
5.35,5.25,-2.4688
5.35,5.35,-2.8699
5.35,5.45,-3.2423
5.35,5.55,-3.5823
5.35,5.65,-3.8865
5.35,5.75,-4.1519
5.35,5.85,-4.3758
5.35,5.95,-4.556
5.45,0.05,-4.4349
5.45,0.15,-4.3906
5.45,0.25,-4.3024
5.45,0.35,-4.1713
5.45,0.45,-3.9984
5.45,0.55,-3.7856
5.45,0.65,-3.535
5.45,0.75,-3.249
5.45,0.85,-2.9306
5.45,0.95,-2.5829
5.45,1.05,-2.2094
5.45,1.15,-1.8139
5.45,1.25,-1.4002
5.45,1.35,-0.9725
5.45,1.45,-0.5351
5.45,1.55,-0.0923
5.45,1.65,0.3513
5.45,1.75,0.7915
5.45,1.85,1.2237
5.45,1.95,1.6438
5.45,2.05,2.0474
5.45,2.15,2.4305
5.45,2.25,2.7894
5.45,2.35,3.1204
5.45,2.45,3.4202
5.45,2.55,3.6858
5.45,2.65,3.9146
5.45,2.75,4.1043
5.45,2.85,4.253
5.45,2.95,4.3592
5.45,3.05,4.4219
5.45,3.15,4.4403
5.45,3.25,4.4144
5.45,3.35,4.3444
5.45,3.45,4.231
5.45,3.55,4.0753
5.45,3.65,3.8788
5.45,3.75,3.6437
5.45,3.85,3.3721
5.45,3.95,3.0668
5.45,4.05,2.7309
5.45,4.15,2.3677
5.45,4.25,1.9808
5.45,4.35,1.5742
5.45,4.45,1.1518
5.45,4.55,0.7179
5.45,4.65,0.2769
5.45,4.75,-0.167
5.45,4.85,-0.6091
5.45,4.95,-1.0452
5.45,5.05,-1.4708
5.45,5.15,-1.8818
5.45,5.25,-2.2739
5.45,5.35,-2.6433
5.45,5.45,-2.9863
5.45,5.55,-3.2995
5.45,5.65,-3.5797
5.45,5.75,-3.8241
5.45,5.85,-4.0303
5.45,5.95,-4.1963
5.55,0.05,-4.0104
5.55,0.15,-3.9704
5.55,0.25,-3.8906
5.55,0.35,-3.772
5.55,0.45,-3.6157
5.55,0.55,-3.4233
5.55,0.65,-3.1966
5.55,0.75,-2.9381
5.55,0.85,-2.6501
5.55,0.95,-2.3357
5.55,1.05,-1.998
5.55,1.15,-1.6403
5.55,1.25,-1.2662
5.55,1.35,-0.8794
5.55,1.45,-0.4839
5.55,1.55,-0.0835
5.55,1.65,0.3177
5.55,1.75,0.7157
5.55,1.85,1.1066
5.55,1.95,1.4864
5.55,2.05,1.8514
5.55,2.15,2.1979
5.55,2.25,2.5224
5.55,2.35,2.8217
5.55,2.45,3.0928
5.55,2.55,3.333
5.55,2.65,3.5399
5.55,2.75,3.7115
5.55,2.85,3.8459
5.55,2.95,3.942
5.55,3.05,3.9986
5.55,3.15,4.0153
5.55,3.25,3.9919
5.55,3.35,3.9286
5.55,3.45,3.826
5.55,3.55,3.6852
5.55,3.65,3.5076
5.55,3.75,3.2949
5.55,3.85,3.0493
5.55,3.95,2.7733
5.55,4.05,2.4695
5.55,4.15,2.1411
5.55,4.25,1.7912
5.55,4.35,1.4235
5.55,4.45,1.0416
5.55,4.55,0.6492
5.55,4.65,0.2504
5.55,4.75,-0.151
5.55,4.85,-0.5508
5.55,4.95,-0.9452
5.55,5.05,-1.33
5.55,5.15,-1.7017
5.55,5.25,-2.0562
5.55,5.35,-2.3903
5.55,5.45,-2.7005
5.55,5.55,-2.9837
5.55,5.65,-3.237
5.55,5.75,-3.4581
5.55,5.85,-3.6445
5.55,5.95,-3.7946
5.65,0.05,-3.5459
5.65,0.15,-3.5104
5.65,0.25,-3.4399
5.65,0.35,-3.335
5.65,0.45,-3.1969
5.65,0.55,-3.0267
5.65,0.65,-2.8263
5.65,0.75,-2.5977
5.65,0.85,-2.3431
5.65,0.95,-2.0651
5.65,1.05,-1.7665
5.65,1.15,-1.4503
5.65,1.25,-1.1195
5.65,1.35,-0.7775
5.65,1.45,-0.4278
5.65,1.55,-0.0738
5.65,1.65,0.2809
5.65,1.75,0.6328
5.65,1.85,0.9784
5.65,1.95,1.3143
5.65,2.05,1.6369
5.65,2.15,1.9433
5.65,2.25,2.2302
5.65,2.35,2.4948
5.65,2.45,2.7345
5.65,2.55,2.9469
5.65,2.65,3.1299
5.65,2.75,3.2815
5.65,2.85,3.4004
5.65,2.95,3.4853
5.65,3.05,3.5354
5.65,3.15,3.5502
5.65,3.25,3.5295
5.65,3.35,3.4735
5.65,3.45,3.3828
5.65,3.55,3.2583
5.65,3.65,3.1013
5.65,3.75,2.9132
5.65,3.85,2.6961
5.65,3.95,2.452
5.65,4.05,2.1834
5.65,4.15,1.893
5.65,4.25,1.5837
5.65,4.35,1.2586
5.65,4.45,0.9209
5.65,4.55,0.574
5.65,4.65,0.2214
5.65,4.75,-0.1335
5.65,4.85,-0.487
5.65,4.95,-0.8357
5.65,5.05,-1.176
5.65,5.15,-1.5045
5.65,5.25,-1.8181
5.65,5.35,-2.1134
5.65,5.45,-2.3876
5.65,5.55,-2.638
5.65,5.65,-2.8621
5.65,5.75,-3.0575
5.65,5.85,-3.2224
5.65,5.95,-3.355
5.75,0.05,-3.0459
5.75,0.15,-3.0154
5.75,0.25,-2.9549
5.75,0.35,-2.8648
5.75,0.45,-2.7461
5.75,0.55,-2.5999
5.75,0.65,-2.4278
5.75,0.75,-2.2314
5.75,0.85,-2.0127
5.75,0.95,-1.7739
5.75,1.05,-1.5174
5.75,1.15,-1.2458
5.75,1.25,-0.9616
5.75,1.35,-0.6679
5.75,1.45,-0.3675
5.75,1.55,-0.0634
5.75,1.65,0.2413
5.75,1.75,0.5436
5.75,1.85,0.8405
5.75,1.95,1.1289
5.75,2.05,1.4061
5.75,2.15,1.6693
5.75,2.25,1.9157
5.75,2.35,2.143
5.75,2.45,2.349
5.75,2.55,2.5314
5.75,2.65,2.6885
5.75,2.75,2.8188
5.75,2.85,2.9209
5.75,2.95,2.9939
5.75,3.05,3.0369
5.75,3.15,3.0496
5.75,3.25,3.0318
5.75,3.35,2.9837
5.75,3.45,2.9058
5.75,3.55,2.7989
5.75,3.65,2.664
5.75,3.75,2.5024
5.75,3.85,2.3159
5.75,3.95,2.1063
5.75,4.05,1.8756
5.75,4.15,1.6261
5.75,4.25,1.3604
5.75,4.35,1.0811
5.75,4.45,0.7911
5.75,4.55,0.4931
5.75,4.65,0.1901
5.75,4.75,-0.1147
5.75,4.85,-0.4183
5.75,4.95,-0.7178
5.75,5.05,-1.0102
5.75,5.15,-1.2924
5.75,5.25,-1.5617
5.75,5.35,-1.8154
5.75,5.45,-2.051
5.75,5.55,-2.266
5.75,5.65,-2.4585
5.75,5.75,-2.6264
5.75,5.85,-2.768
5.75,5.95,-2.882
5.85,0.05,-2.5154
5.85,0.15,-2.4903
5.85,0.25,-2.4403
5.85,0.35,-2.3659
5.85,0.45,-2.2679
5.85,0.55,-2.1472
5.85,0.65,-2.005
5.85,0.75,-1.8428
5.85,0.85,-1.6622
5.85,0.95,-1.465
5.85,1.05,-1.2532
5.85,1.15,-1.0288
5.85,1.25,-0.7942
5.85,1.35,-0.5516
5.85,1.45,-0.3035
5.85,1.55,-0.0524
5.85,1.65,0.1993
5.85,1.75,0.4489
5.85,1.85,0.6941
5.85,1.95,0.9323
5.85,2.05,1.1613
5.85,2.15,1.3786
5.85,2.25,1.5821
5.85,2.35,1.7698
5.85,2.45,1.9399
5.85,2.55,2.0906
5.85,2.65,2.2203
5.85,2.75,2.3279
5.85,2.85,2.4123
5.85,2.95,2.4725
5.85,3.05,2.508
5.85,3.15,2.5185
5.85,3.25,2.5038
5.85,3.35,2.4641
5.85,3.45,2.3998
5.85,3.55,2.3114
5.85,3.65,2.2
5.85,3.75,2.0666
5.85,3.85,1.9126
5.85,3.95,1.7395
5.85,4.05,1.5489
5.85,4.15,1.3429
5.85,4.25,1.1235
5.85,4.35,0.8929
5.85,4.45,0.6533
5.85,4.55,0.4072
5.85,4.65,0.157
5.85,4.75,-0.0947
5.85,4.85,-0.3455
5.85,4.95,-0.5928
5.85,5.05,-0.8342
5.85,5.15,-1.0673
5.85,5.25,-1.2897
5.85,5.35,-1.4993
5.85,5.45,-1.6938
5.85,5.55,-1.8714
5.85,5.65,-2.0303
5.85,5.75,-2.169
5.85,5.85,-2.286
5.85,5.95,-2.3801
5.95,0.05,-1.9599
5.95,0.15,-1.9403
5.95,0.25,-1.9013
5.95,0.35,-1.8434
5.95,0.45,-1.767
5.95,0.55,-1.6729
5.95,0.65,-1.5622
5.95,0.75,-1.4358
5.95,0.85,-1.2951
5.95,0.95,-1.1415
5.95,1.05,-0.9764
5.95,1.15,-0.8016
5.95,1.25,-0.6188
5.95,1.35,-0.4298
5.95,1.45,-0.2365
5.95,1.55,-0.0408
5.95,1.65,0.1553
5.95,1.75,0.3498
5.95,1.85,0.5408
5.95,1.95,0.7264
5.95,2.05,0.9048
5.95,2.15,1.0741
5.95,2.25,1.2327
5.95,2.35,1.379
5.95,2.45,1.5114
5.95,2.55,1.6288
5.95,2.65,1.73
5.95,2.75,1.8138
5.95,2.85,1.8795
5.95,2.95,1.9264
5.95,3.05,1.9541
5.95,3.15,1.9623
5.95,3.25,1.9508
5.95,3.35,1.9199
5.95,3.45,1.8697
5.95,3.55,1.8009
5.95,3.65,1.7141
5.95,3.75,1.6102
5.95,3.85,1.4902
5.95,3.95,1.3553
5.95,4.05,1.2068
5.95,4.15,1.0463
5.95,4.25,0.8754
5.95,4.35,0.6957
5.95,4.45,0.509
5.95,4.55,0.3173
5.95,4.65,0.1223
5.95,4.75,-0.0738
5.95,4.85,-0.2692
5.95,4.95,-0.4619
5.95,5.05,-0.65
5.95,5.15,-0.8316
5.95,5.25,-1.0049
5.95,5.35,-1.1681
5.95,5.45,-1.3197
5.95,5.55,-1.4581
5.95,5.65,-1.5819
5.95,5.75,-1.6899
5.95,5.85,-1.7811
5.95,5.95,-1.8544
