x1,x2,y
1.7,1.0,1.7
1.7,1.1,1.9399
1.7,1.2,2.1795
1.7,1.3,2.4185
1.7,1.4,2.6564
1.7,1.5,2.8929
1.7,1.6,3.1278
1.7,1.7,3.3606
1.7,1.8,3.5912
1.7,1.9,3.8191
1.7,2.0,4.0442
1.7,2.1,4.2661
1.7,2.2,4.4846
1.7,2.3,4.6995
1.7,2.4,4.9105
1.7,2.5,5.1174
1.7,2.6,5.3201
1.7,2.7,5.5184
1.7,2.8,5.7121
1.7,2.9,5.9011
1.7,3.0,6.0854
1.8,-3.0,-5.3416
1.8,-2.9,-5.2416
1.8,-2.8,-5.1414
1.8,-2.7,-5.0406
1.8,-2.6,-4.9386
1.8,-2.5,-4.835
1.8,-2.4,-4.7292
1.8,-2.3,-4.6208
1.8,-2.2,-4.5094
1.8,-2.1,-4.3944
1.8,-2.0,-4.2755
1.8,-1.9,-4.1522
1.8,-1.8,-4.0243
1.8,-1.7,-3.8914
1.8,-1.6,-3.7531
1.8,-1.5,-3.6093
1.8,-1.4,-3.4596
1.8,-1.3,-3.304
1.8,-1.2,-3.1422
1.8,-1.1,-2.974
1.8,-1.0,-2.7996
1.8,-0.9,-2.6187
1.8,-0.8,-2.4315
1.8,-0.7,-2.2379
1.8,-0.6,-2.038
1.8,-0.5,-1.832
1.8,-0.4,-1.6201
1.8,-0.3,-1.4024
1.8,-0.2,-1.1792
1.8,-0.1,-0.9507
1.8,0.0,-0.7174
1.8,0.1,-0.4794
1.8,0.2,-0.2372
1.8,0.3,0.0088
1.8,0.4,0.2582
1.8,0.5,0.5106
1.8,0.6,0.7654
1.8,0.7,1.0223
1.8,0.8,1.2807
1.8,0.9,1.5401
1.8,1.0,1.8
1.8,1.1,2.0599
1.8,1.2,2.3193
1.8,1.3,2.5777
1.8,1.4,2.8346
1.8,1.5,3.0894
1.8,1.6,3.3418
1.8,1.7,3.5912
1.8,1.8,3.8372
1.8,1.9,4.0794
1.8,2.0,4.3174
1.8,2.1,4.5507
1.8,2.2,4.7792
1.8,2.3,5.0024
1.8,2.4,5.2201
1.8,2.5,5.432
1.8,2.6,5.638
1.8,2.7,5.8379
1.8,2.8,6.0315
1.8,2.9,6.2187
1.8,3.0,6.3996
1.9,-3.0,-5.2575
1.9,-2.9,-5.1499
1.9,-2.8,-5.0452
1.9,-2.7,-4.9427
1.9,-2.6,-4.8418
1.9,-2.5,-4.7416
1.9,-2.4,-4.6415
1.9,-2.3,-4.5408
1.9,-2.2,-4.4386
1.9,-2.1,-4.3344
1.9,-2.0,-4.2274
1.9,-1.9,-4.1169
1.9,-1.8,-4.0023
1.9,-1.7,-3.883
1.9,-1.6,-3.7585
1.9,-1.5,-3.6281
1.9,-1.4,-3.4914
1.9,-1.3,-3.348
1.9,-1.2,-3.1974
1.9,-1.1,-3.0395
1.9,-1.0,-2.8738
1.9,-0.9,-2.7003
1.9,-0.8,-2.5188
1.9,-0.7,-2.3292
1.9,-0.6,-2.1315
1.9,-0.5,-1.9257
1.9,-0.4,-1.7121
1.9,-0.3,-1.4908
1.9,-0.2,-1.262
1.9,-0.1,-1.026
1.9,0.0,-0.7833
1.9,0.1,-0.5343
1.9,0.2,-0.2794
1.9,0.3,-0.0191
1.9,0.4,0.2459
1.9,0.5,0.515
1.9,0.6,0.7877
1.9,0.7,1.0633
1.9,0.8,1.341
1.9,0.9,1.6201
1.9,1.0,1.9
1.9,1.1,2.1799
1.9,1.2,2.459
1.9,1.3,2.7367
1.9,1.4,3.0123
1.9,1.5,3.285
1.9,1.6,3.5541
1.9,1.7,3.8191
1.9,1.8,4.0794
1.9,1.9,4.3343
1.9,2.0,4.5833
1.9,2.1,4.826
1.9,2.2,5.062
1.9,2.3,5.2908
1.9,2.4,5.5121
1.9,2.5,5.7257
1.9,2.6,5.9315
1.9,2.7,6.1292
1.9,2.8,6.3188
1.9,2.9,6.5003
1.9,3.0,6.6738
2.0,-3.0,-5.2432
2.0,-2.9,-5.1122
2.0,-2.8,-4.9881
2.0,-2.7,-4.8702
2.0,-2.6,-4.7575
2.0,-2.5,-4.6492
2.0,-2.4,-4.5445
2.0,-2.3,-4.4423
2.0,-2.2,-4.3416
2.0,-2.1,-4.2416
2.0,-2.0,-4.1411
2.0,-1.9,-4.0392
2.0,-1.8,-3.935
2.0,-1.7,-3.8274
2.0,-1.6,-3.7155
2.0,-1.5,-3.5985
2.0,-1.4,-3.4755
2.0,-1.3,-3.3457
2.0,-1.2,-3.2085
2.0,-1.1,-3.0632
2.0,-1.0,-2.9093
2.0,-0.9,-2.7463
2.0,-0.8,-2.5738
2.0,-0.7,-2.3917
2.0,-0.6,-2.1996
2.0,-0.5,-1.9975
2.0,-0.4,-1.7854
2.0,-0.3,-1.5636
2.0,-0.2,-1.332
2.0,-0.1,-1.0912
2.0,0.0,-0.8415
2.0,0.1,-0.5833
2.0,0.2,-0.3174
2.0,0.3,-0.0442
2.0,0.4,0.2354
2.0,0.5,0.5206
2.0,0.6,0.8106
2.0,0.7,1.1045
2.0,0.8,1.4013
2.0,0.9,1.7002
2.0,1.0,2.0
2.0,1.1,2.2998
2.0,1.2,2.5987
2.0,1.3,2.8955
2.0,1.4,3.1894
2.0,1.5,3.4794
2.0,1.6,3.7646
2.0,1.7,4.0442
2.0,1.8,4.3174
2.0,1.9,4.5833
2.0,2.0,4.8415
2.0,2.1,5.0912
2.0,2.2,5.332
2.0,2.3,5.5636
2.0,2.4,5.7854
2.0,2.5,5.9975
2.0,2.6,6.1996
2.0,2.7,6.3917
2.0,2.8,6.5738
2.0,2.9,6.7463
2.0,3.0,6.9093
2.1,-3.0,-5.3484
2.1,-2.9,-5.1779
2.1,-2.8,-5.0184
2.1,-2.7,-4.8693
2.1,-2.6,-4.7299
2.1,-2.5,-4.5994
2.1,-2.4,-4.4767
2.1,-2.3,-4.3608
2.1,-2.2,-4.2506
2.1,-2.1,-4.1448
2.1,-2.0,-4.0423
2.1,-1.9,-3.9416
2.1,-1.8,-3.8416
2.1,-1.7,-3.7408
2.1,-1.6,-3.6379
2.1,-1.5,-3.5317
2.1,-1.4,-3.4208
2.1,-1.3,-3.3042
2.1,-1.2,-3.1806
2.1,-1.1,-3.049
2.1,-1.0,-2.9085
2.1,-0.9,-2.7582
2.1,-0.8,-2.5974
2.1,-0.7,-2.4256
2.1,-0.6,-2.2422
2.1,-0.5,-2.0469
2.1,-0.4,-1.8395
2.1,-0.3,-1.6201
2.1,-0.2,-1.3887
2.1,-0.1,-1.1456
2.1,0.0,-0.8912
2.1,0.1,-0.626
2.1,0.2,-0.3507
2.1,0.3,-0.0661
2.1,0.4,0.2269
2.1,0.5,0.5273
2.1,0.6,0.8341
2.1,0.7,1.146
2.1,0.8,1.4618
2.1,0.9,1.7802
2.1,1.0,2.1
2.1,1.1,2.4198
2.1,1.2,2.7382
2.1,1.3,3.054
2.1,1.4,3.3659
2.1,1.5,3.6727
2.1,1.6,3.9731
2.1,1.7,4.2661
2.1,1.8,4.5507
2.1,1.9,4.826
2.1,2.0,5.0912
2.1,2.1,5.3456
2.1,2.2,5.5887
2.1,2.3,5.8201
2.1,2.4,6.0395
2.1,2.5,6.2469
2.1,2.6,6.4422
2.1,2.7,6.6256
2.1,2.8,6.7974
2.1,2.9,6.9582
2.1,3.0,7.1085
2.2,-3.0,-5.6038
2.2,-2.9,-5.3805
2.2,-2.8,-5.1716
2.2,-2.7,-4.9769
2.2,-2.6,-4.796
2.2,-2.5,-4.6284
2.2,-2.4,-4.4734
2.2,-2.3,-4.3299
2.2,-2.2,-4.197
2.2,-2.1,-4.0733
2.2,-2.0,-3.9575
2.2,-1.9,-3.848
2.2,-1.8,-3.7433
2.2,-1.7,-3.6418
2.2,-1.6,-3.5416
2.2,-1.5,-3.4411
2.2,-1.4,-3.3386
2.2,-1.3,-3.2324
2.2,-1.2,-3.1208
2.2,-1.1,-3.0023
2.2,-1.0,-2.8755
2.2,-0.9,-2.7389
2.2,-0.8,-2.5914
2.2,-0.7,-2.4319
2.2,-0.6,-2.2596
2.2,-0.5,-2.0738
2.2,-0.4,-1.874
2.2,-0.3,-1.6599
2.2,-0.2,-1.4315
2.2,-0.1,-1.1887
2.2,0.0,-0.932
2.2,0.1,-0.662
2.2,0.2,-0.3792
2.2,0.3,-0.0846
2.2,0.4,0.2206
2.2,0.5,0.5354
2.2,0.6,0.8582
2.2,0.7,1.1877
2.2,0.8,1.5223
2.2,0.9,1.8603
2.2,1.0,2.2
2.2,1.1,2.5397
2.2,1.2,2.8777
2.2,1.3,3.2123
2.2,1.4,3.5418
2.2,1.5,3.8646
2.2,1.6,4.1794
2.2,1.7,4.4846
2.2,1.8,4.7792
2.2,1.9,5.062
2.2,2.0,5.332
2.2,2.1,5.5887
2.2,2.2,5.8315
2.2,2.3,6.0599
2.2,2.4,6.274
2.2,2.5,6.4738
2.2,2.6,6.6596
2.2,2.7,6.8319
2.2,2.8,6.9914
2.2,2.9,7.1389
2.2,3.0,7.2755
2.3,-3.0,-6.0165
2.3,-2.9,-5.7333
2.3,-2.8,-5.4658
2.3,-2.7,-5.2148
2.3,-2.6,-4.9805
2.3,-2.5,-4.7632
2.3,-2.4,-4.5624
2.3,-2.3,-4.3779
2.3,-2.2,-4.2087
2.3,-2.1,-4.0539
2.3,-2.0,-3.9122
2.3,-1.9,-3.7821
2.3,-1.8,-3.662
2.3,-1.7,-3.5499
2.3,-1.6,-3.4438
2.3,-1.5,-3.3418
2.3,-1.4,-3.2416
2.3,-1.3,-3.141
2.3,-1.2,-3.0379
2.3,-1.1,-2.9301
2.3,-1.0,-2.8155
2.3,-0.9,-2.6922
2.3,-0.8,-2.5585
2.3,-0.7,-2.4126
2.3,-0.6,-2.2531
2.3,-0.5,-2.079
2.3,-0.4,-1.8891
2.3,-0.3,-1.6829
2.3,-0.2,-1.4599
2.3,-0.1,-1.2201
2.3,0.0,-0.9636
2.3,0.1,-0.6908
2.3,0.2,-0.4024
2.3,0.3,-0.0995
2.3,0.4,0.2167
2.3,0.5,0.5448
2.3,0.6,0.8831
2.3,0.7,1.2298
2.3,0.8,1.5829
2.3,0.9,1.9404
2.3,1.0,2.3
2.3,1.1,2.6596
2.3,1.2,3.0171
2.3,1.3,3.3702
2.3,1.4,3.7169
2.3,1.5,4.0552
2.3,1.6,4.3833
2.3,1.7,4.6995
2.3,1.8,5.0024
2.3,1.9,5.2908
2.3,2.0,5.5636
2.3,2.1,5.8201
2.3,2.2,6.0599
2.3,2.3,6.2829
2.3,2.4,6.4891
2.3,2.5,6.679
2.3,2.6,6.8531
2.3,2.7,7.0126
2.3,2.8,7.1585
2.3,2.9,7.2922
2.3,3.0,7.4155
2.4,-3.0,-6.5687
2.4,-2.9,-6.2267
2.4,-2.8,-5.899
2.4,-2.7,-5.5874
2.4,-2.6,-5.2932
2.4,-2.5,-5.0175
2.4,-2.4,-4.7611
2.4,-2.3,-4.5243
2.4,-2.2,-4.3069
2.4,-2.1,-4.1085
2.4,-2.0,-3.9284
2.4,-1.9,-3.7654
2.4,-1.8,-3.6179
2.4,-1.7,-3.4841
2.4,-1.6,-3.362
2.4,-1.5,-3.2492
2.4,-1.4,-3.1433
2.4,-1.3,-3.0417
2.4,-1.2,-2.9416
2.4,-1.1,-2.8402
2.4,-1.0,-2.735
2.4,-0.9,-2.6232
2.4,-0.8,-2.5023
2.4,-0.7,-2.3701
2.4,-0.6,-2.2243
2.4,-0.5,-2.0632
2.4,-0.4,-1.8852
2.4,-0.3,-1.6891
2.4,-0.2,-1.474
2.4,-0.1,-1.2395
2.4,0.0,-0.9854
2.4,0.1,-0.7121
2.4,0.2,-0.4201
2.4,0.3,-0.1105
2.4,0.4,0.2154
2.4,0.5,0.5558
2.4,0.6,0.9088
2.4,0.7,1.2722
2.4,0.8,1.6436
2.4,0.9,2.0205
2.4,1.0,2.4
2.4,1.1,2.7795
2.4,1.2,3.1564
2.4,1.3,3.5278
2.4,1.4,3.8912
2.4,1.5,4.2442
2.4,1.6,4.5846
2.4,1.7,4.9105
2.4,1.8,5.2201
2.4,1.9,5.5121
2.4,2.0,5.7854
2.4,2.1,6.0395
2.4,2.2,6.274
2.4,2.3,6.4891
2.4,2.4,6.6852
2.4,2.5,6.8632
2.4,2.6,7.0243
2.4,2.7,7.1701
2.4,2.8,7.3023
2.4,2.9,7.4232
2.4,3.0,7.535
2.5,-3.0,-7.2206
2.5,-2.9,-6.8302
2.5,-2.8,-6.4493
2.5,-2.7,-6.0808
2.5,-2.6,-5.7272
2.5,-2.5,-5.3911
2.5,-2.4,-5.0742
2.5,-2.3,-4.7781
2.5,-2.2,-4.5038
2.5,-2.1,-4.2519
2.5,-2.0,-4.0225
2.5,-1.9,-3.8149
2.5,-1.8,-3.6284
2.5,-1.7,-3.4615
2.5,-1.6,-3.3122
2.5,-1.5,-3.1784
2.5,-1.4,-3.0575
2.5,-1.3,-2.9465
2.5,-1.2,-2.8423
2.5,-1.1,-2.7416
2.5,-1.0,-2.6411
2.5,-0.9,-2.5375
2.5,-0.8,-2.4274
2.5,-0.7,-2.3077
2.5,-0.6,-2.1755
2.5,-0.5,-2.0281
2.5,-0.4,-1.8632
2.5,-0.3,-1.679
2.5,-0.2,-1.4738
2.5,-0.1,-1.2469
2.5,0.0,-0.9975
2.5,0.1,-0.7257
2.5,0.2,-0.432
2.5,0.3,-0.1174
2.5,0.4,0.2167
2.5,0.5,0.5684
2.5,0.6,0.9354
2.5,0.7,1.315
2.5,0.8,1.7045
2.5,0.9,2.1006
2.5,1.0,2.5
2.5,1.1,2.8994
2.5,1.2,3.2955
2.5,1.3,3.685
2.5,1.4,4.0646
2.5,1.5,4.4316
2.5,1.6,4.7833
2.5,1.7,5.1174
2.5,1.8,5.432
2.5,1.9,5.7257
2.5,2.0,5.9975
2.5,2.1,6.2469
2.5,2.2,6.4738
2.5,2.3,6.679
2.5,2.4,6.8632
2.5,2.5,7.0281
2.5,2.6,7.1755
2.5,2.7,7.3077
2.5,2.8,7.4274
2.5,2.9,7.5375
2.5,3.0,7.6411
2.6,-3.0,-7.9165
2.6,-2.9,-7.4968
2.6,-2.8,-7.0782
2.6,-2.7,-6.6647
2.6,-2.6,-6.2604
2.6,-2.5,-5.8687
2.6,-2.4,-5.4932
2.6,-2.3,-5.1368
2.6,-2.2,-4.8019
2.6,-2.1,-4.4905
2.6,-2.0,-4.2038
2.6,-1.9,-3.9426
2.6,-1.8,-3.7069
2.6,-1.7,-3.496
2.6,-1.6,-3.3087
2.6,-1.5,-3.1432
2.6,-1.4,-2.997
2.6,-1.3,-2.8672
2.6,-1.2,-2.7506
2.6,-1.1,-2.6433
2.6,-1.0,-2.5416
2.6,-0.9,-2.4414
2.6,-0.8,-2.3386
2.6,-0.7,-2.2292
2.6,-0.6,-2.1094
2.6,-0.5,-1.9755
2.6,-0.4,-1.8243
2.6,-0.3,-1.6531
2.6,-0.2,-1.4596
2.6,-0.1,-1.2422
2.6,0.0,-0.9996
2.6,0.1,-0.7315
2.6,0.2,-0.438
2.6,0.3,-0.1201
2.6,0.4,0.2208
2.6,0.5,0.5826
2.6,0.6,0.9628
2.6,0.7,1.3582
2.6,0.8,1.7654
2.6,0.9,2.1807
2.6,1.0,2.6
2.6,1.1,3.0193
2.6,1.2,3.4346
2.6,1.3,3.8418
2.6,1.4,4.2372
2.6,1.5,4.6174
2.6,1.6,4.9792
2.6,1.7,5.3201
2.6,1.8,5.638
2.6,1.9,5.9315
2.6,2.0,6.1996
2.6,2.1,6.4422
2.6,2.2,6.6596
2.6,2.3,6.8531
2.6,2.4,7.0243
2.6,2.5,7.1755
2.6,2.6,7.3094
2.6,2.7,7.4292
2.6,2.8,7.5386
2.6,2.9,7.6414
2.6,3.0,7.7416
2.7,-3.0,-8.5941
2.7,-2.9,-8.1699
2.7,-2.8,-7.7359
2.7,-2.7,-7.2968
2.7,-2.6,-6.8575
2.7,-2.5,-6.4229
2.7,-2.4,-5.9978
2.7,-2.3,-5.5865
2.7,-2.2,-5.1932
2.7,-2.1,-4.8215
2.7,-2.0,-4.4742
2.7,-1.9,-4.1536
2.7,-1.8,-3.8611
2.7,-1.7,-3.5975
2.7,-1.6,-3.3624
2.7,-1.5,-3.155
2.7,-1.4,-2.9734
2.7,-1.3,-2.815
2.7,-1.2,-2.6767
2.7,-1.1,-2.5546
2.7,-1.0,-2.4445
2.7,-0.9,-2.3417
2.7,-0.8,-2.2415
2.7,-0.7,-2.1389
2.7,-0.6,-2.0292
2.7,-0.5,-1.9077
2.7,-0.4,-1.7701
2.7,-0.3,-1.6126
2.7,-0.2,-1.4319
2.7,-0.1,-1.2256
2.7,0.0,-0.9917
2.7,0.1,-0.7292
2.7,0.2,-0.4379
2.7,0.3,-0.1184
2.7,0.4,0.2279
2.7,0.5,0.5987
2.7,0.6,0.9912
2.7,0.7,1.4018
2.7,0.8,1.8265
2.7,0.9,2.2608
2.7,1.0,2.7
2.7,1.1,3.1392
2.7,1.2,3.5735
2.7,1.3,3.9982
2.7,1.4,4.4088
2.7,1.5,4.8013
2.7,1.6,5.1721
2.7,1.7,5.5184
2.7,1.8,5.8379
2.7,1.9,6.1292
2.7,2.0,6.3917
2.7,2.1,6.6256
2.7,2.2,6.8319
2.7,2.3,7.0126
2.7,2.4,7.1701
2.7,2.5,7.3077
2.7,2.6,7.4292
2.7,2.7,7.5389
2.7,2.8,7.6415
2.7,2.9,7.7417
2.7,3.0,7.8445
2.8,-3.0,-9.1937
2.8,-2.9,-8.7919
2.8,-2.8,-8.3685
2.8,-2.7,-7.928
2.8,-2.6,-7.4755
2.8,-2.5,-7.0168
2.8,-2.4,-6.5575
2.8,-2.3,-6.1035
2.8,-2.2,-5.6604
2.8,-2.1,-5.2333
2.8,-2.0,-4.8272
2.8,-1.9,-4.4461
2.8,-1.8,-4.0932
2.8,-1.7,-3.7709
2.8,-1.6,-3.4805
2.8,-1.5,-3.2225
2.8,-1.4,-2.996
2.8,-1.3,-2.7994
2.8,-1.2,-2.6299
2.8,-1.1,-2.4841
2.8,-1.0,-2.3575
2.8,-0.9,-2.2452
2.8,-0.8,-2.1418
2.8,-0.7,-2.0415
2.8,-0.6,-1.9386
2.8,-0.5,-1.8274
2.8,-0.4,-1.7023
2.8,-0.3,-1.5585
2.8,-0.2,-1.3914
2.8,-0.1,-1.1974
2.8,0.0,-0.9738
2.8,0.1,-0.7188
2.8,0.2,-0.4315
2.8,0.3,-0.1121
2.8,0.4,0.238
2.8,0.5,0.6167
2.8,0.6,1.0206
2.8,0.7,1.4459
2.8,0.8,1.8877
2.8,0.9,2.341
2.8,1.0,2.8
2.8,1.1,3.259
2.8,1.2,3.7123
2.8,1.3,4.1541
2.8,1.4,4.5794
2.8,1.5,4.9833
2.8,1.6,5.362
2.8,1.7,5.7121
2.8,1.8,6.0315
2.8,1.9,6.3188
2.8,2.0,6.5738
2.8,2.1,6.7974
2.8,2.2,6.9914
2.8,2.3,7.1585
2.8,2.4,7.3023
2.8,2.5,7.4274
2.8,2.6,7.5386
2.8,2.7,7.6415
2.8,2.8,7.7418
2.8,2.9,7.8452
2.8,3.0,7.9575
2.9,-3.0,-9.6679
2.9,-2.9,-9.313
2.9,-2.8,-8.9257
2.9,-2.7,-8.5093
2.9,-2.6,-8.0685
2.9,-2.5,-7.6086
2.9,-2.4,-7.1359
2.9,-2.3,-6.6568
2.9,-2.2,-6.1782
2.9,-2.1,-5.7069
2.9,-2.0,-5.2493
2.9,-1.9,-4.8116
2.9,-1.8,-4.399
2.9,-1.7,-4.0159
2.9,-1.6,-3.6658
2.9,-1.5,-3.3507
2.9,-1.4,-3.0716
2.9,-1.3,-2.828
2.9,-1.2,-2.6184
2.9,-1.1,-2.4398
2.9,-1.0,-2.2881
2.9,-0.9,-2.1585
2.9,-0.8,-2.0452
2.9,-0.7,-1.9417
2.9,-0.6,-1.8414
2.9,-0.5,-1.7375
2.9,-0.4,-1.6232
2.9,-0.3,-1.4922
2.9,-0.2,-1.3389
2.9,-0.1,-1.1582
2.9,0.0,-0.9463
2.9,0.1,-0.7003
2.9,0.2,-0.4187
2.9,0.3,-0.1011
2.9,0.4,0.2514
2.9,0.5,0.6366
2.9,0.6,1.0511
2.9,0.7,1.4904
2.9,0.8,1.9491
2.9,0.9,2.4211
2.9,1.0,2.9
2.9,1.1,3.3789
2.9,1.2,3.8509
2.9,1.3,4.3096
2.9,1.4,4.7489
2.9,1.5,5.1634
2.9,1.6,5.5486
2.9,1.7,5.9011
2.9,1.8,6.2187
2.9,1.9,6.5003
2.9,2.0,6.7463
2.9,2.1,6.9582
2.9,2.2,7.1389
2.9,2.3,7.2922
2.9,2.4,7.4232
2.9,2.5,7.5375
2.9,2.6,7.6414
2.9,2.7,7.7417
2.9,2.8,7.8452
2.9,2.9,7.9585
2.9,3.0,8.0881
3.0,-3.0,-9.9894
3.0,-2.9,-9.6985
3.0,-2.8,-9.3679
3.0,-2.7,-8.9987
3.0,-2.6,-8.5937
3.0,-2.5,-8.157
3.0,-2.4,-7.6941
3.0,-2.3,-7.2115
3.0,-2.2,-6.7165
3.0,-2.1,-6.2169
3.0,-2.0,-5.7206
3.0,-1.9,-5.2354
3.0,-1.8,-4.7687
3.0,-1.7,-4.3272
3.0,-1.6,-3.9165
3.0,-1.5,-3.5411
3.0,-1.4,-3.2038
3.0,-1.3,-2.9063
3.0,-1.2,-2.6484
3.0,-1.1,-2.4284
3.0,-1.0,-2.2432
3.0,-0.9,-2.0881
3.0,-0.8,-1.9575
3.0,-0.7,-1.8445
3.0,-0.6,-1.7416
3.0,-0.5,-1.6411
3.0,-0.4,-1.535
3.0,-0.3,-1.4155
3.0,-0.2,-1.2755
3.0,-0.1,-1.1085
3.0,0.0,-0.9093
3.0,0.1,-0.6738
3.0,0.2,-0.3996
3.0,0.3,-0.0854
3.0,0.4,0.268
3.0,0.5,0.6585
3.0,0.6,1.0826
3.0,0.7,1.5354
3.0,0.8,2.0106
3.0,0.9,2.5013
3.0,1.0,3.0
3.0,1.1,3.4987
3.0,1.2,3.9894
3.0,1.3,4.4646
3.0,1.4,4.9174
3.0,1.5,5.3415
3.0,1.6,5.732
3.0,1.7,6.0854
3.0,1.8,6.3996
3.0,1.9,6.6738
3.0,2.0,6.9093
3.0,2.1,7.1085
3.0,2.2,7.2755
3.0,2.3,7.4155
3.0,2.4,7.535
3.0,2.5,7.6411
3.0,2.6,7.7416
3.0,2.7,7.8445
3.0,2.8,7.9575
3.0,2.9,8.0881
3.0,3.0,8.2432
